Source Video ID,Source Title,Source Channel Name,Source Views,Source Publish Time,Target Video ID,Target Title,Target Channel Name,Target Views,Target Publish Time,Depth
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,1
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,1VOGncgkjIo,TOP 5 BUDGET FRIENDLY RESTAURANTS IN PARIS! (with pricing and dish recommendations),Arielle in Paris,64K views,3 months ago,1
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,EmjmJ4w-p2Y,5 things tourists ALWAYS overpay for in Paris,Love and Paris,43K views,2 months ago,1
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,9sLxsIYjxrk,The Paris Metro - Everything You Need to Know,Paris in my Pocket,61K views,7 months ago,1
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,uMrDZZmUMOc,Paris Travel Guide 2024: Essential Tips and Must-See Attractions,David of the Coast,1.1K views,4 weeks ago,1
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,xGxYepW3bRE,21 Things I Wish I Knew Before Visiting London 🇬🇧,Destination Well Known,26K views,3 weeks ago,1
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,KozRK9ezABY,All Paris arrondissements - by a local,a musing Aida,123K views,6 months ago,1
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,TfI9nEKdGfg,48 Hours in Paris: What to Do & Not to Do (by a Local)!,Lucile,430K views,9 months ago,1
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,RmM4YI4S_z4,The 5 MISTAKES EVERYONE MAKES when VISITING PARIS,The Earful Tower,11K views,1 month ago,1
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,sHKXlAnVgo8,Why is it so Easy to be Thin in France?,Lucile,489K views,1 month ago,1
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,2
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,RmM4YI4S_z4,The 5 MISTAKES EVERYONE MAKES when VISITING PARIS,The Earful Tower,11K views,1 month ago,2
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,WqWo7UZcyoU,Paris Travel Guide - 10 Best Things To Do in Paris,Ian and Ana,193K views,6 months ago,2
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,DOH-HNotTaE,Paris Explained,Manuel Bravo,1M views,6 months ago,2
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,sHKXlAnVgo8,Why is it so Easy to be Thin in France?,Lucile,489K views,1 month ago,2
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,xGxYepW3bRE,21 Things I Wish I Knew Before Visiting London 🇬🇧,Destination Well Known,26K views,3 weeks ago,2
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,Q8b8--r0Y1c,Visiting Notre Dame for the First Time Since the Fire,Jay Swanson,76K views,8 days ago,2
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,j8ObddnFBPg,The 25 Biggest MISTAKES Tourists Keep Making in Paris,Les Frenchies,1.8M views,1 year ago,2
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,C8nAEjhobgA,The 10 Best Foods You Need to Try in Paris (by a Local)!,Lucile,285K views,5 months ago,2
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,RBd5VXQTOuQ,"BEST THINGS TO DO IN PARIS FOR FIRST TIMERS W/ MAP (2024) | 20+ Must-Dos, Hidden Gems & More!",Happy to Wander,169K views,7 months ago,2
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,3
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,1VOGncgkjIo,TOP 5 BUDGET FRIENDLY RESTAURANTS IN PARIS! (with pricing and dish recommendations),Arielle in Paris,64K views,3 months ago,3
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,EmjmJ4w-p2Y,5 things tourists ALWAYS overpay for in Paris,Love and Paris,43K views,2 months ago,3
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,9sLxsIYjxrk,The Paris Metro - Everything You Need to Know,Paris in my Pocket,61K views,7 months ago,3
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,WdOcCCbvjFE,20 Paris Secrets to Explore the City Like a Local,Migueliyo Travel,847 views,3 weeks ago,3
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,xGxYepW3bRE,21 Things I Wish I Knew Before Visiting London 🇬🇧,Destination Well Known,26K views,3 weeks ago,3
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,KozRK9ezABY,All Paris arrondissements - by a local,a musing Aida,123K views,6 months ago,3
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,TfI9nEKdGfg,48 Hours in Paris: What to Do & Not to Do (by a Local)!,Lucile,430K views,9 months ago,3
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,RmM4YI4S_z4,The 5 MISTAKES EVERYONE MAKES when VISITING PARIS,The Earful Tower,11K views,1 month ago,3
OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,hCUm2TryvcY,How To Spend Your First Day in Paris,Paris in my Pocket,15K views,1 month ago,3
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,4
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,hnUYsWJ284M,TOP 5 SOUVENIRS TO BRING HOME FROM PARIS (...and where to buy them!),Arielle in Paris,18K views,1 month ago,4
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,4
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,RmM4YI4S_z4,The 5 MISTAKES EVERYONE MAKES when VISITING PARIS,The Earful Tower,11K views,1 month ago,4
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,WqWo7UZcyoU,Paris Travel Guide - 10 Best Things To Do in Paris,Ian and Ana,193K views,6 months ago,4
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,sHKXlAnVgo8,Why is it so Easy to be Thin in France?,Lucile,489K views,1 month ago,4
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,DOH-HNotTaE,Paris Explained,Manuel Bravo,1M views,6 months ago,4
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,xGxYepW3bRE,21 Things I Wish I Knew Before Visiting London 🇬🇧,Destination Well Known,26K views,3 weeks ago,4
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,j8ObddnFBPg,The 25 Biggest MISTAKES Tourists Keep Making in Paris,Les Frenchies,1.8M views,1 year ago,4
MULrP0nEIM4,The 18 Best Things to Do in Paris (By a Travel Expert) 🇫🇷,Destination Well Known,13K views,1 month ago,Q8b8--r0Y1c,Visiting Notre Dame for the First Time Since the Fire,Jay Swanson,76K views,8 days ago,4
gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,9M views,1 month ago,5
gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,BASbIdt6p1I,Wild Colombia Revealed | Free Documentary Nature,Free Documentary - Nature,2.2M views,8 months ago,5
gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,BIv71MsdFVs,Khalid ibn al-Walid (ra): Becoming the Sword of Allah | The Firsts | Dr. Omar Suleiman,Yaqeen Institute,1M views,Streamed 1 year ago,5
gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,8a8w7uvoVpc,How To Study English Vocabulary For Fast Recall And Fluent Speech,EnglishAnyone,85K views,Streamed 1 year ago,5
gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,cTQ3Ko9ZKg8,Our Planet | Frozen Worlds | FULL EPISODE | Netflix,Netflix,38M views,4 years ago,5
gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,r10g5gERB04,The Wonder of America's National Parks | MEGA EPISODE Season 1 Full Episode,National Geographic,8.7M views,7 months ago,5
gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,FCio9uYNJHs,3D Environment MasterClass | From CONCEPT to FINAL: Submission Review,pwnisher,1.6M views,Streamed 4 years ago,5
gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,5
gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,ARaZROhkug4,The Majestic Natural Landscapes Of Switzerland | Wild Faces Of Switzerland Marathon,TRACKS - Travel Documentaries,2.1M views,11 months ago,5
gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,G6lN_VVaqdA,The SS : Hitler’s Fanatical Killing Machine (Part 1) | FULL DOCUMENTARY,SLICE Full Doc,5.1M views,10 months ago,5
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,6
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,XrOVBHlnfhA,3 Hours of The Untold Stories of British Wildlife | Our World,Our World,239K views,1 month ago,6
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,BIv71MsdFVs,Khalid ibn al-Walid (ra): Becoming the Sword of Allah | The Firsts | Dr. Omar Suleiman,Yaqeen Institute,1M views,Streamed 1 year ago,6
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,XOPNOURQXTI,Tibetan Healing Flute - Destroy Unconscious Blockages And Negativity - Heal Damage To The Soul ★1,Inner Peace and Meditation,2.8M views,Streamed 5 months ago,6
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,xzZPzmMtQA8,NASA’s Artemis I Mission Splashes Down in Pacific Ocean,NASA,5.3M views,Streamed 2 years ago,6
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,ApEh9Sm4BR0,Stanley Kubrick A Life in Pictures | Filmmakers Behind the Scenes | Warner Bros. Entertainment,Warner Bros. Entertainment,5.1M views,Streamed 4 years ago,6
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,OlbOOzX_fDs,World's Deadliest MEGA EPISODE | Season 1 Full Episodes | Nat Geo Wild,Nat Geo Animals,12M views,8 months ago,6
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,6
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,vXGWaUZjDAQ,Wild Rusia: Siberia | Nat Geo,National Geographic Latinoamérica,29M views,Streamed 6 years ago,6
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,dSsubsLx2ZA,The Incredible Scottish Highlands (4K Documentary) | Our World,Our World,8.2M views,1 year ago,6
GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,9M views,1 month ago,7
GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,XrOVBHlnfhA,3 Hours of The Untold Stories of British Wildlife | Our World,Our World,239K views,1 month ago,7
GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,BIv71MsdFVs,Khalid ibn al-Walid (ra): Becoming the Sword of Allah | The Firsts | Dr. Omar Suleiman,Yaqeen Institute,1M views,Streamed 1 year ago,7
GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,v6YEKYIkrzI,Fundamentals: Ten Keys to Reality | A Conversation with Nobel Laureate Frank Wilczek,World Science Festival,909K views,Streamed 3 years ago,7
GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,jCD9NB_1abA,How Islam Led Me Back to Christ w/ Charbel Raish,Matt Fradd,263K views,Streamed 2 years ago,7
GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,vXGWaUZjDAQ,Wild Rusia: Siberia | Nat Geo,National Geographic Latinoamérica,29M views,Streamed 6 years ago,7
GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,btIE9F0byNs,The Real Impact of the Silk Road | Extra Long Historical Documentary,Get.factual,421K views,1 month ago,7
GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,Zhsx7pogODA,"British economist Gary Stevenson on inequality, trading and greed - Jung & Naiv: Episode 735",Jung & Naiv,134K views,Streamed 1 month ago,7
GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,PtfiQv1NB9o,🔴 LIVE: 50 of the Greatest Fights in the Animal Kingdom | BBC Earth,BBC Earth,121K views,Streamed 1 month ago,7
GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,xk48z8N-sl0,"Brian Greene and Leonard Susskind: Quantum Mechanics, Black Holes and String Theory",World Science Festival,1.7M views,Streamed 4 years ago,7
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,8
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,ShvFZUGnczA,Ukraine tötet Hunderte Nordkoreaner in Kursk | BILD-Lagezentrum,BILD,132K views,7 hours ago,8
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,GXnfBYPsAuE,A Winter Wildlife Wonderland | BBC Earth,BBC Earth,440K views,7 days ago,8
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,XrOVBHlnfhA,3 Hours of The Untold Stories of British Wildlife | Our World,Our World,239K views,1 month ago,8
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,BIv71MsdFVs,Khalid ibn al-Walid (ra): Becoming the Sword of Allah | The Firsts | Dr. Omar Suleiman,Yaqeen Institute,1M views,Streamed 1 year ago,8
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,XOPNOURQXTI,Tibetan Healing Flute - Destroy Unconscious Blockages And Negativity - Heal Damage To The Soul ★1,Inner Peace and Meditation,2.8M views,Streamed 5 months ago,8
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,xzZPzmMtQA8,NASA’s Artemis I Mission Splashes Down in Pacific Ocean,NASA,5.3M views,Streamed 2 years ago,8
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,ApEh9Sm4BR0,Stanley Kubrick A Life in Pictures | Filmmakers Behind the Scenes | Warner Bros. Entertainment,Warner Bros. Entertainment,5.1M views,Streamed 4 years ago,8
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,vXGWaUZjDAQ,Wild Rusia: Siberia | Nat Geo,National Geographic Latinoamérica,29M views,Streamed 6 years ago,8
7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,"9,069,702 views",1 month ago,gJntKcGKsB4,UNREAL PLACES - The Most Unbelievable Wonders of Planet Earth,Travpedia,13M views,9 months ago,8
xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,1TJb72NwdQw,🕳️ [Christophe Galfard] Des trous noirs à l'origine de l’Univers,Espace des sciences,6.2M views,Streamed 6 years ago,9
xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,db2rhB49IGo,"⁉️[Étienne Klein] Finalement, qu'est-ce que le vide ?",Espace des sciences,878K views,Streamed 2 years ago,9
xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,VCLD2IiDY8U,🚀 [Gabriel Tobie] Objectif « Lunes de Jupiter »,Espace des sciences,40K views,Streamed 1 year ago,9
xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,rIuIkj67YvA,L'énergie et la mécanique Hamiltonienne,Scientia Egregia,452K views,Streamed 2 years ago,9
xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,9L_73WGxGhg,Comment Trump et Poutine vont-ils négocier en Ukraine? | avec Alexandre Robert de History Legends,Idriss J. Aberkane,610K views,Streamed 1 month ago,9
xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,xDJp8ZMEAzU,🔥 [Julien Bobroff] La physique de l’extrême,Espace des sciences,133K views,Streamed 2 months ago,9
xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,ACn_SWYO-84,☀️[Roland Lehoucq] Pourquoi le Soleil brille,Espace des sciences,494K views,Streamed 3 years ago,9
xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,KJQl--wHQSM,Étienne Klein : la structure fondamentale de la matière : le boson de higgs [EN DIRECT],Thinkerview,2.2M views,Streamed 6 years ago,9
xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,yqbdE7oa9h0,⌛ [David Elbaz] L’histoire de l’univers racontée par la lumière,Espace des sciences,624K views,Streamed 2 years ago,9
xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,-NKTvF_NbBc,Aurélien Barrau - Les Secrets du Temps (2024),Jensky,169K views,4 months ago,9
1TJb72NwdQw,🕳️ [Christophe Galfard] Des trous noirs à l'origine de l’Univers,Espace des sciences,6.2M views,Streamed 6 years ago,xILHE80S1oM,♾️ [Christophe Galfard] Voyage vers l’infini,Espace des sciences,461K views,Streamed 1 year ago,10
1TJb72NwdQw,🕳️ [Christophe Galfard] Des trous noirs à l'origine de l’Univers,Espace des sciences,6.2M views,Streamed 6 years ago,db2rhB49IGo,"⁉️[Étienne Klein] Finalement, qu'est-ce que le vide ?",Espace des sciences,878K views,Streamed 2 years ago,10
1TJb72NwdQw,🕳️ [Christophe Galfard] Des trous noirs à l'origine de l’Univers,Espace des sciences,6.2M views,Streamed 6 years ago,DkcW_ZdlxD4,[Roland Lehoucq] Les idées noires de la physique,Espace des sciences,979K views,Streamed 7 years ago,10
1TJb72NwdQw,🕳️ [Christophe Galfard] Des trous noirs à l'origine de l’Univers,Espace des sciences,6.2M views,Streamed 6 years ago,jRYJ5mgxkiY,Fusion nucléaire : l'énergie du futur ? | Les questions qui fâchent | ARTE,ARTE,23K views,7 hours ago,10
1TJb72NwdQw,🕳️ [Christophe Galfard] Des trous noirs à l'origine de l’Univers,Espace des sciences,6.2M views,Streamed 6 years ago,KJQl--wHQSM,Étienne Klein : la structure fondamentale de la matière : le boson de higgs [EN DIRECT],Thinkerview,2.2M views,Streamed 6 years ago,10
1TJb72NwdQw,🕳️ [Christophe Galfard] Des trous noirs à l'origine de l’Univers,Espace des sciences,6.2M views,Streamed 6 years ago,ACn_SWYO-84,☀️[Roland Lehoucq] Pourquoi le Soleil brille,Espace des sciences,494K views,Streamed 3 years ago,10
1TJb72NwdQw,🕳️ [Christophe Galfard] Des trous noirs à l'origine de l’Univers,Espace des sciences,6.2M views,Streamed 6 years ago,f5ZnHKrOuqM,Électromagnétisme et Physique Théorique,Scientia Egregia,421K views,Streamed 4 years ago,10
1TJb72NwdQw,🕳️ [Christophe Galfard] Des trous noirs à l'origine de l’Univers,Espace des sciences,6.2M views,Streamed 6 years ago,xDJp8ZMEAzU,🔥 [Julien Bobroff] La physique de l’extrême,Espace des sciences,133K views,Streamed 2 months ago,10
1TJb72NwdQw,🕳️ [Christophe Galfard] Des trous noirs à l'origine de l’Univers,Espace des sciences,6.2M views,Streamed 6 years ago,v6YEKYIkrzI,Fundamentals: Ten Keys to Reality | A Conversation with Nobel Laureate Frank Wilczek,World Science Festival,909K views,Streamed 3 years ago,10
1TJb72NwdQw,🕳️ [Christophe Galfard] Des trous noirs à l'origine de l’Univers,Espace des sciences,6.2M views,Streamed 6 years ago,rqyMVwHN078,Etienne Klein - Si Einstein Revenait en 2024 ?,Jensky,91K views,1 month ago,10
_36bHzl-PV0,How to Spend 4 Days in PARIS France | Travel Itinerary,Exotic Vacation,131K views,3 months ago,Z_6A44lZwc4,The TOP 25 Must-Visit Paris ATTRACTIONS,Les Frenchies,93K views,2 months ago,1
_36bHzl-PV0,How to Spend 4 Days in PARIS France | Travel Itinerary,Exotic Vacation,131K views,3 months ago,xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,1
_36bHzl-PV0,How to Spend 4 Days in PARIS France | Travel Itinerary,Exotic Vacation,131K views,3 months ago,OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,1
_36bHzl-PV0,How to Spend 4 Days in PARIS France | Travel Itinerary,Exotic Vacation,131K views,3 months ago,gzM1YJMlAU0,"BEST THINGS TO DO IN PARIS 🥐🇫🇷// 2 day itinerary, hidden gems, top attractions, vlog",Sophie Nadeau,89K views,1 year ago,1
_36bHzl-PV0,How to Spend 4 Days in PARIS France | Travel Itinerary,Exotic Vacation,131K views,3 months ago,vUycORsRIJs,The ULTIMATE way to spend 3 days in Paris,Roaming Routes,142 views,3 weeks ago,1
_36bHzl-PV0,How to Spend 4 Days in PARIS France | Travel Itinerary,Exotic Vacation,131K views,3 months ago,kznFUdoPBsQ,"How to Spend 48 Hours in Paris, France - Travel Guide | What to Do, See, & Eat in the City of Light!",Adventures of Matt and Nat,65K views,4 months ago,1
_36bHzl-PV0,How to Spend 4 Days in PARIS France | Travel Itinerary,Exotic Vacation,131K views,3 months ago,KZrtqtvHBe0,"34 Tips I Wish I Knew Before Visiting Paris, France",Camden David,33K views,4 months ago,1
_36bHzl-PV0,How to Spend 4 Days in PARIS France | Travel Itinerary,Exotic Vacation,131K views,3 months ago,1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,1
_36bHzl-PV0,How to Spend 4 Days in PARIS France | Travel Itinerary,Exotic Vacation,131K views,3 months ago,DOH-HNotTaE,Paris Explained,Manuel Bravo,1M views,6 months ago,1
_36bHzl-PV0,How to Spend 4 Days in PARIS France | Travel Itinerary,Exotic Vacation,131K views,3 months ago,XC5ssX_RZa0,Things To Do In Paris: 4 Day Travel Guide,Domanation Travels,622K views,1 year ago,1
Z_6A44lZwc4,The TOP 25 Must-Visit Paris ATTRACTIONS,Les Frenchies,93K views,2 months ago,MDn3DRaEo0U,20 Best Day Trips From Paris (Visit by Train),Les Frenchies,48K views,2 months ago,2
